Year,Month,Mdate,Sensor_ID,Hourly_Counts,sensor_description,sensor_name
2013,9,25,5,27073,Princes Bridge,PriNW_T
2013,9,25,13,25555,Flagstaff Station,Wil277_T
2013,9,25,28,24389,The Arts Centre,VAC_T
2013,9,25,15,23399,State Library,QV_T
2013,9,26,22,35699,Flinders St-Elizabeth St (East),Eli274_T
2013,9,26,4,35690,Town Hall (West),Swa123_T
2013,9,26,3,28820,Melbourne Central,Swa295_T
2013,9,26,2,28514,Bourke Street Mall (South),Bou283_T
2013,9,26,1,27258,Bourke Street Mall (North),Bou292_T
2013,9,26,24,27251,Spencer St-Collins St (North),Col620_T
2013,9,26,13,23926,Flagstaff Station,Wil277_T
2013,9,26,5,20719,Princes Bridge,PriNW_T
2013,9,26,6,20705,Flinders Street Station Underpass,FliS_T
2013,9,26,15,20038,State Library,QV_T
2013,9,27,4,49904,Town Hall (West),Swa123_T
2013,9,27,22,44966,Flinders St-Elizabeth St (East),Eli274_T
2013,9,27,3,41496,Melbourne Central,Swa295_T
2013,9,27,5,40435,Princes Bridge,PriNW_T
2013,9,27,2,40163,Bourke Street Mall (South),Bou283_T
2013,9,27,1,37079,Bourke Street Mall (North),Bou292_T
2013,9,27,28,31972,The Arts Centre,VAC_T
2013,9,27,6,29909,Flinders Street Station Underpass,FliS_T
2013,9,27,24,29638,Spencer St-Collins St (North),Col620_T
2013,9,27,15,28236,State Library,QV_T
2013,9,28,7,37374,Birrarung Marr,Fed_T
2013,9,28,4,36102,Town Hall (West),Swa123_T
2013,9,28,22,29809,Flinders St-Elizabeth St (East),Eli274_T
2013,9,28,3,29265,Melbourne Central,Swa295_T
2013,9,28,5,24215,Princes Bridge,PriNW_T
2013,9,28,1,23057,Bourke Street Mall (North),Bou292_T
2013,9,28,2,22619,Bourke Street Mall (South),Bou283_T
2013,9,28,15,16357,State Library,QV_T
2013,9,28,21,15684,Bourke St-Russell St (West),Rus180_T
2013,9,28,28,15356,The Arts Centre,VAC_T
2013,9,29,4,31563,Town Hall (West),Swa123_T
2013,9,29,3,29712,Melbourne Central,Swa295_T
2013,9,29,22,28395,Flinders St-Elizabeth St (East),Eli274_T
2013,9,29,1,24072,Bourke Street Mall (North),Bou292_T
2013,9,29,2,23862,Bourke Street Mall (South),Bou283_T
2013,9,29,5,22633,Princes Bridge,PriNW_T
2013,9,29,28,17970,The Arts Centre,VAC_T
2013,9,29,15,17953,State Library,QV_T
2013,9,29,6,16827,Flinders Street Station Underpass,FliS_T
2013,9,29,21,15997,Bourke St-Russell St (West),Rus180_T
2013,9,30,4,36435,Town Hall (West),Swa123_T
2013,9,30,22,35994,Flinders St-Elizabeth St (East),Eli274_T
2013,9,30,3,29780,Melbourne Central,Swa295_T
2013,9,30,2,27677,Bourke Street Mall (South),Bou283_T
2013,9,30,1,27476,Bourke Street Mall (North),Bou292_T
2013,9,30,24,26954,Spencer St-Collins St (North),Col620_T
2013,9,30,13,23619,Flagstaff Station,Wil277_T
2013,9,30,6,22212,Flinders Street Station Underpass,FliS_T
2013,9,30,5,21654,Princes Bridge,PriNW_T
2013,9,30,15,20722,State Library,QV_T
2013,10,1,4,36553,Town Hall (West),Swa123_T
2013,10,1,22,35898,Flinders St-Elizabeth St (East),Eli274_T
2013,10,1,24,26885,Spencer St-Collins St (North),Col620_T
2013,10,1,1,26267,Bourke Street Mall (North),Bou292_T
2013,10,1,15,21699,State Library,QV_T
2013,10,1,6,21650,Flinders Street Station Underpass,FliS_T
2013,10,1,5,20583,Princes Bridge,PriNW_T
2013,10,1,2,18749,Bourke Street Mall (South),Bou283_T
2013,10,1,28,16493,The Arts Centre,VAC_T
2013,10,1,9,16038,Southern Cross Station,Col700_T
2013,10,2,4,36328,Town Hall (West),Swa123_T
2013,10,2,22,35827,Flinders St-Elizabeth St (East),Eli274_T
2013,10,2,3,29963,Melbourne Central,Swa295_T
2013,10,2,24,27561,Spencer St-Collins St (North),Col620_T
2013,10,2,1,27348,Bourke Street Mall (North),Bou292_T
2013,10,2,2,26716,Bourke Street Mall (South),Bou283_T
2013,10,2,13,23911,Flagstaff Station,Wil277_T
2013,10,2,6,21497,Flinders Street Station Underpass,FliS_T
2013,10,2,5,21191,Princes Bridge,PriNW_T
2013,10,2,15,20305,State Library,QV_T
2013,10,3,22,38002,Flinders St-Elizabeth St (East),Eli274_T
2013,10,3,4,37498,Town Hall (West),Swa123_T
2013,10,3,3,30948,Melbourne Central,Swa295_T
2013,10,3,2,30132,Bourke Street Mall (South),Bou283_T
2013,10,3,1,30102,Bourke Street Mall (North),Bou292_T
2013,10,3,24,27352,Spencer St-Collins St (North),Col620_T
2013,10,3,13,23493,Flagstaff Station,Wil277_T
2013,10,3,6,22668,Flinders Street Station Underpass,FliS_T
2013,10,3,5,22465,Princes Bridge,PriNW_T
2013,10,3,15,22265,State Library,QV_T
2013,10,4,4,45471,Town Hall (West),Swa123_T
2013,10,4,22,41061,Flinders St-Elizabeth St (East),Eli274_T
2013,10,4,3,40795,Melbourne Central,Swa295_T
2013,10,4,1,38674,Bourke Street Mall (North),Bou292_T
2013,10,4,2,37474,Bourke Street Mall (South),Bou283_T
2013,10,4,5,28821,Princes Bridge,PriNW_T
2013,10,4,24,27400,Spencer St-Collins St (North),Col620_T
2013,10,4,6,27136,Flinders Street Station Underpass,FliS_T
2013,10,4,15,26519,State Library,QV_T
2013,10,4,16,24081,Australia on Collins,Col270_T
2013,10,5,4,39242,Town Hall (West),Swa123_T
2013,10,5,3,36118,Melbourne Central,Swa295_T
2013,10,5,22,30012,Flinders St-Elizabeth St (East),Eli274_T
2013,10,5,2,26205,Bourke Street Mall (South),Bou283_T
2013,10,5,1,25589,Bourke Street Mall (North),Bou292_T
2013,10,5,5,25119,Princes Bridge,PriNW_T
2013,10,5,15,22689,State Library,QV_T
2013,10,5,6,17713,Flinders Street Station Underpass,FliS_T
2013,10,5,26,17519,QV Market-Elizabeth St (West),Eli483_T
2013,10,5,21,17332,Bourke St-Russell St (West),Rus180_T
2013,10,6,4,30151,Town Hall (West),Swa123_T
2013,10,6,3,25817,Melbourne Central,Swa295_T
2013,10,6,22,23488,Flinders St-Elizabeth St (East),Eli274_T
2013,10,6,1,18678,Bourke Street Mall (North),Bou292_T
2013,10,6,5,18379,Princes Bridge,PriNW_T
2013,10,6,2,17865,Bourke Street Mall (South),Bou283_T
2013,10,6,15,16374,State Library,QV_T
2013,10,6,28,16184,The Arts Centre,VAC_T
2013,10,6,21,13843,Bourke St-Russell St (West),Rus180_T
2013,10,6,26,13725,QV Market-Elizabeth St (West),Eli483_T
2013,10,7,22,34674,Flinders St-Elizabeth St (East),Eli274_T
2013,10,7,4,32213,Town Hall (West),Swa123_T
2013,10,7,3,27966,Melbourne Central,Swa295_T
2013,10,7,24,27225,Spencer St-Collins St (North),Col620_T
2013,10,7,13,24617,Flagstaff Station,Wil277_T
2013,10,7,2,21562,Bourke Street Mall (South),Bou283_T
2013,10,7,1,21394,Bourke Street Mall (North),Bou292_T
2013,10,7,16,20998,Australia on Collins,Col270_T
2013,10,7,15,20861,State Library,QV_T
2013,10,7,6,20699,Flinders Street Station Underpass,FliS_T
2013,10,8,22,34306,Flinders St-Elizabeth St (East),Eli274_T
2013,10,8,4,32255,Town Hall (West),Swa123_T
2013,10,8,3,29455,Melbourne Central,Swa295_T
2013,10,8,24,28422,Spencer St-Collins St (North),Col620_T
2013,10,8,13,25854,Flagstaff Station,Wil277_T
2013,10,8,15,21540,State Library,QV_T
2013,10,8,16,21289,Australia on Collins,Col270_T
2013,10,8,1,21183,Bourke Street Mall (North),Bou292_T
2013,10,8,6,20587,Flinders Street Station Underpass,FliS_T
2013,10,8,2,20133,Bourke Street Mall (South),Bou283_T
2013,10,9,22,34708,Flinders St-Elizabeth St (East),Eli274_T
2013,10,9,4,34341,Town Hall (West),Swa123_T
2013,10,9,3,30942,Melbourne Central,Swa295_T
2013,10,9,24,28619,Spencer St-Collins St (North),Col620_T
2013,10,9,13,25454,Flagstaff Station,Wil277_T
2013,10,9,15,22773,State Library,QV_T
2013,10,9,1,22673,Bourke Street Mall (North),Bou292_T
2013,10,9,16,21617,Australia on Collins,Col270_T
2013,10,9,5,21498,Princes Bridge,PriNW_T
2013,10,9,2,21408,Bourke Street Mall (South),Bou283_T
2013,10,10,22,33048,Flinders St-Elizabeth St (East),Eli274_T
2013,10,10,4,31917,Town Hall (West),Swa123_T
2013,10,10,24,27501,Spencer St-Collins St (North),Col620_T
2013,10,10,3,26048,Melbourne Central,Swa295_T
2013,10,10,13,24837,Flagstaff Station,Wil277_T
2013,10,10,1,23515,Bourke Street Mall (North),Bou292_T
2013,10,10,2,22895,Bourke Street Mall (South),Bou283_T
2013,10,10,5,19053,Princes Bridge,PriNW_T
2013,10,10,6,18749,Flinders Street Station Underpass,FliS_T
2013,10,10,15,17934,State Library,QV_T
2013,10,11,4,41047,Town Hall (West),Swa123_T
2013,10,11,22,38868,Flinders St-Elizabeth St (East),Eli274_T
2013,10,11,3,37080,Melbourne Central,Swa295_T
2013,10,11,1,33805,Bourke Street Mall (North),Bou292_T
2013,10,11,2,31936,Bourke Street Mall (South),Bou283_T
2013,10,11,24,28493,Spencer St-Collins St (North),Col620_T
2013,10,11,5,26544,Princes Bridge,PriNW_T
2013,10,11,15,26159,State Library,QV_T
2013,10,11,6,24672,Flinders Street Station Underpass,FliS_T
2013,10,11,13,23186,Flagstaff Station,Wil277_T
2013,10,12,3,41447,Melbourne Central,Swa295_T
2013,10,12,4,41217,Town Hall (West),Swa123_T
2013,10,12,22,34429,Flinders St-Elizabeth St (East),Eli274_T
2013,10,12,1,31715,Bourke Street Mall (North),Bou292_T
2013,10,12,2,30376,Bourke Street Mall (South),Bou283_T
2013,10,12,5,28623,Princes Bridge,PriNW_T
2013,10,12,15,26111,State Library,QV_T
2013,10,12,6,21694,Flinders Street Station Underpass,FliS_T
2013,10,12,29,20546,St Kilda Rd-Alexandra Gardens,AG_T
2013,10,12,28,17630,The Arts Centre,VAC_T
2013,10,13,4,25016,Town Hall (West),Swa123_T
2013,10,13,3,22919,Melbourne Central,Swa295_T
2013,10,13,22,21657,Flinders St-Elizabeth St (East),Eli274_T
2013,10,13,7,20949,Birrarung Marr,Fed_T
2013,10,13,29,19704,St Kilda Rd-Alexandra Gardens,AG_T
2013,10,13,1,19123,Bourke Street Mall (North),Bou292_T
2013,10,13,2,18412,Bourke Street Mall (South),Bou283_T
2013,10,13,5,17970,Princes Bridge,PriNW_T
2013,10,13,28,17397,The Arts Centre,VAC_T
2013,10,13,15,13033,State Library,QV_T
2013,10,14,22,32628,Flinders St-Elizabeth St (East),Eli274_T
2013,10,14,4,29443,Town Hall (West),Swa123_T
2013,10,14,24,26295,Spencer St-Collins St (North),Col620_T
2013,10,14,13,24890,Flagstaff Station,Wil277_T
2013,10,14,3,24529,Melbourne Central,Swa295_T
2013,10,14,1,22340,Bourke Street Mall (North),Bou292_T
2013,10,14,2,21293,Bourke Street Mall (South),Bou283_T
2013,10,14,6,18787,Flinders Street Station Underpass,FliS_T
2013,10,14,5,18087,Princes Bridge,PriNW_T
2013,10,14,15,17800,State Library,QV_T
2013,10,15,22,34253,Flinders St-Elizabeth St (East),Eli274_T
2013,10,15,4,31944,Town Hall (West),Swa123_T
2013,10,15,3,28124,Melbourne Central,Swa295_T
2013,10,15,24,27086,Spencer St-Collins St (North),Col620_T
2013,10,15,13,26122,Flagstaff Station,Wil277_T
2013,10,15,1,23845,Bourke Street Mall (North),Bou292_T
2013,10,15,2,23050,Bourke Street Mall (South),Bou283_T
2013,10,15,15,21476,State Library,QV_T
2013,10,15,6,21238,Flinders Street Station Underpass,FliS_T
2013,10,15,28,20791,The Arts Centre,VAC_T
2013,10,16,22,35662,Flinders St-Elizabeth St (East),Eli274_T
2013,10,16,4,33377,Town Hall (West),Swa123_T
2013,10,16,3,29706,Melbourne Central,Swa295_T
2013,10,16,24,27561,Spencer St-Collins St (North),Col620_T
2013,10,16,1,25662,Bourke Street Mall (North),Bou292_T
2013,10,16,13,25631,Flagstaff Station,Wil277_T
2013,10,16,2,24112,Bourke Street Mall (South),Bou283_T
2013,10,16,6,21466,Flinders Street Station Underpass,FliS_T
2013,10,16,5,21190,Princes Bridge,PriNW_T
2013,10,16,15,21122,State Library,QV_T
2013,10,17,22,34465,Flinders St-Elizabeth St (East),Eli274_T
2013,10,17,4,31495,Town Hall (West),Swa123_T
2013,10,17,24,27101,Spencer St-Collins St (North),Col620_T
2013,10,17,3,26613,Melbourne Central,Swa295_T
2013,10,17,13,25363,Flagstaff Station,Wil277_T
2013,10,17,1,25360,Bourke Street Mall (North),Bou292_T
2013,10,17,2,25210,Bourke Street Mall (South),Bou283_T
2013,10,17,6,20137,Flinders Street Station Underpass,FliS_T
2013,10,17,5,19442,Princes Bridge,PriNW_T
2013,10,17,15,18582,State Library,QV_T
2013,10,18,4,41217,Town Hall (West),Swa123_T
2013,10,18,22,39738,Flinders St-Elizabeth St (East),Eli274_T
2013,10,18,3,37060,Melbourne Central,Swa295_T
2013,10,18,1,34224,Bourke Street Mall (North),Bou292_T
2013,10,18,2,33341,Bourke Street Mall (South),Bou283_T
2013,10,18,5,29076,Princes Bridge,PriNW_T
2013,10,18,24,28662,Spencer St-Collins St (North),Col620_T
2013,10,18,15,26106,State Library,QV_T
2013,10,18,6,26067,Flinders Street Station Underpass,FliS_T
2013,10,18,13,24116,Flagstaff Station,Wil277_T
2013,10,19,4,36797,Town Hall (West),Swa123_T
2013,10,19,3,34207,Melbourne Central,Swa295_T
2013,10,19,22,29871,Flinders St-Elizabeth St (East),Eli274_T
2013,10,19,1,28537,Bourke Street Mall (North),Bou292_T
2013,10,19,2,26961,Bourke Street Mall (South),Bou283_T
2013,10,19,5,26046,Princes Bridge,PriNW_T
2013,10,19,15,20435,State Library,QV_T
2013,10,19,6,18058,Flinders Street Station Underpass,FliS_T
2013,10,19,28,17887,The Arts Centre,VAC_T
2013,10,19,21,16512,Bourke St-Russell St (West),Rus180_T
2013,10,20,4,28289,Town Hall (West),Swa123_T
2013,10,20,3,25963,Melbourne Central,Swa295_T
2013,10,20,22,24456,Flinders St-Elizabeth St (East),Eli274_T
2013,10,20,1,22669,Bourke Street Mall (North),Bou292_T
2013,10,20,5,21126,Princes Bridge,PriNW_T
2013,10,20,2,20582,Bourke Street Mall (South),Bou283_T
2013,10,20,28,17943,The Arts Centre,VAC_T
2013,10,20,29,16073,St Kilda Rd-Alexandra Gardens,AG_T
2013,10,20,15,15864,State Library,QV_T
2013,10,20,6,14054,Flinders Street Station Underpass,FliS_T
2013,10,21,22,32283,Flinders St-Elizabeth St (East),Eli274_T
2013,10,21,4,28441,Town Hall (West),Swa123_T
2013,10,21,24,26320,Spencer St-Collins St (North),Col620_T
2013,10,21,1,22534,Bourke Street Mall (North),Bou292_T
2013,10,21,6,18687,Flinders Street Station Underpass,FliS_T
2013,10,21,5,17876,Princes Bridge,PriNW_T
2013,10,21,15,17769,State Library,QV_T
2013,10,21,13,17444,Flagstaff Station,Wil277_T
2013,10,21,9,16360,Southern Cross Station,Col700_T
2013,10,21,2,16329,Bourke Street Mall (South),Bou283_T
2013,10,22,22,31111,Flinders St-Elizabeth St (East),Eli274_T
2013,10,22,13,29424,Flagstaff Station,Wil277_T
2013,10,22,4,28456,Town Hall (West),Swa123_T
2013,10,22,24,27861,Spencer St-Collins St (North),Col620_T
2013,10,22,3,23504,Melbourne Central,Swa295_T
2013,10,22,1,21874,Bourke Street Mall (North),Bou292_T
2013,10,22,2,21282,Bourke Street Mall (South),Bou283_T
2013,10,22,6,18194,Flinders Street Station Underpass,FliS_T
2013,10,22,5,17532,Princes Bridge,PriNW_T
2013,10,22,15,16782,State Library,QV_T
2013,10,23,22,32369,Flinders St-Elizabeth St (East),Eli274_T
2013,10,23,4,30286,Town Hall (West),Swa123_T
2013,10,23,24,27746,Spencer St-Collins St (North),Col620_T
2013,10,23,13,27346,Flagstaff Station,Wil277_T
2013,10,23,3,25853,Melbourne Central,Swa295_T
2013,10,23,1,22891,Bourke Street Mall (North),Bou292_T
2013,10,23,2,21933,Bourke Street Mall (South),Bou283_T
2013,10,23,5,18787,Princes Bridge,PriNW_T
2013,10,23,6,18648,Flinders Street Station Underpass,FliS_T
2013,10,23,15,18458,State Library,QV_T
2013,10,24,4,34259,Town Hall (West),Swa123_T
2013,10,24,22,34035,Flinders St-Elizabeth St (East),Eli274_T
2013,10,24,3,28003,Melbourne Central,Swa295_T
2013,10,24,24,27828,Spencer St-Collins St (North),Col620_T
2013,10,24,1,27063,Bourke Street Mall (North),Bou292_T
2013,10,24,2,25242,Bourke Street Mall (South),Bou283_T
2013,10,24,13,25237,Flagstaff Station,Wil277_T
2013,10,24,5,21519,Princes Bridge,PriNW_T
2013,10,24,6,20312,Flinders Street Station Underpass,FliS_T
2013,10,24,28,20058,The Arts Centre,VAC_T
2013,10,25,4,41303,Town Hall (West),Swa123_T
2013,10,25,22,37413,Flinders St-Elizabeth St (East),Eli274_T
2013,10,25,3,34329,Melbourne Central,Swa295_T
2013,10,25,1,32460,Bourke Street Mall (North),Bou292_T
2013,10,25,2,30851,Bourke Street Mall (South),Bou283_T
2013,10,25,24,29498,Spencer St-Collins St (North),Col620_T
2013,10,25,13,24077,Flagstaff Station,Wil277_T
2013,10,25,6,23926,Flinders Street Station Underpass,FliS_T
2013,10,25,5,23620,Princes Bridge,PriNW_T
2013,10,25,15,23187,State Library,QV_T
2013,10,26,4,34766,Town Hall (West),Swa123_T
2013,10,26,3,32601,Melbourne Central,Swa295_T
2013,10,26,22,30645,Flinders St-Elizabeth St (East),Eli274_T
2013,10,26,1,27634,Bourke Street Mall (North),Bou292_T
2013,10,26,2,26609,Bourke Street Mall (South),Bou283_T
2013,10,26,5,22893,Princes Bridge,PriNW_T
2013,10,26,15,20126,State Library,QV_T
2013,10,26,6,17675,Flinders Street Station Underpass,FliS_T
2013,10,26,28,15733,The Arts Centre,VAC_T
2013,10,26,21,15427,Bourke St-Russell St (West),Rus180_T
2013,10,27,4,28514,Town Hall (West),Swa123_T
2013,10,27,31,28511,Lygon St (West),Lyg161_T
2013,10,27,3,26602,Melbourne Central,Swa295_T
2013,10,27,22,25197,Flinders St-Elizabeth St (East),Eli274_T
2013,10,27,1,21994,Bourke Street Mall (North),Bou292_T
2013,10,27,2,20875,Bourke Street Mall (South),Bou283_T
2013,10,27,5,19564,Princes Bridge,PriNW_T
2013,10,27,15,17690,State Library,QV_T
2013,10,27,28,17491,The Arts Centre,VAC_T
2013,10,27,6,14841,Flinders Street Station Underpass,FliS_T
2013,10,28,22,33033,Flinders St-Elizabeth St (East),Eli274_T
2013,10,28,4,31302,Town Hall (West),Swa123_T
2013,10,28,24,26314,Spencer St-Collins St (North),Col620_T
2013,10,28,13,25457,Flagstaff Station,Wil277_T
2013,10,28,3,25025,Melbourne Central,Swa295_T
2013,10,28,1,23054,Bourke Street Mall (North),Bou292_T
2013,10,28,2,22884,Bourke Street Mall (South),Bou283_T
2013,10,28,6,19426,Flinders Street Station Underpass,FliS_T
2013,10,28,5,18783,Princes Bridge,PriNW_T
2013,10,28,15,17532,State Library,QV_T
2013,10,29,22,34404,Flinders St-Elizabeth St (East),Eli274_T
2013,10,29,4,32028,Town Hall (West),Swa123_T
2013,10,29,24,27265,Spencer St-Collins St (North),Col620_T
2013,10,29,13,26703,Flagstaff Station,Wil277_T
2013,10,29,3,26437,Melbourne Central,Swa295_T
2013,10,29,1,24039,Bourke Street Mall (North),Bou292_T
2013,10,29,2,23563,Bourke Street Mall (South),Bou283_T
2013,10,29,6,21866,Flinders Street Station Underpass,FliS_T
2013,10,29,5,21289,Princes Bridge,PriNW_T
2013,10,29,15,19240,State Library,QV_T
2013,10,30,4,33168,Town Hall (West),Swa123_T
2013,10,30,22,32311,Flinders St-Elizabeth St (East),Eli274_T
2013,10,30,24,27483,Spencer St-Collins St (North),Col620_T
2013,10,30,3,26886,Melbourne Central,Swa295_T
2013,10,30,13,26411,Flagstaff Station,Wil277_T
2013,10,30,1,25401,Bourke Street Mall (North),Bou292_T
2013,10,30,2,25091,Bourke Street Mall (South),Bou283_T
2013,10,30,5,22331,Princes Bridge,PriNW_T
2013,10,30,28,21508,The Arts Centre,VAC_T
2013,10,30,6,21048,Flinders Street Station Underpass,FliS_T
2013,10,31,22,35739,Flinders St-Elizabeth St (East),Eli274_T
2013,10,31,4,34259,Town Hall (West),Swa123_T
2013,10,31,3,29780,Melbourne Central,Swa295_T
2013,10,31,2,27954,Bourke Street Mall (South),Bou283_T
2013,10,31,24,27494,Spencer St-Collins St (North),Col620_T
2013,10,31,1,27223,Bourke Street Mall (North),Bou292_T
2013,10,31,13,25763,Flagstaff Station,Wil277_T
2013,10,31,5,22620,Princes Bridge,PriNW_T
2013,10,31,28,22318,The Arts Centre,VAC_T
2013,10,31,6,22289,Flinders Street Station Underpass,FliS_T
2013,11,1,4,41567,Town Hall (West),Swa123_T
2013,11,1,22,38698,Flinders St-Elizabeth St (East),Eli274_T
2013,11,1,2,35081,Bourke Street Mall (South),Bou283_T
2013,11,1,3,34732,Melbourne Central,Swa295_T
2013,11,1,1,33726,Bourke Street Mall (North),Bou292_T
2013,11,1,24,27357,Spencer St-Collins St (North),Col620_T
2013,11,1,5,25982,Princes Bridge,PriNW_T
2013,11,1,6,25122,Flinders Street Station Underpass,FliS_T
2013,11,1,13,24262,Flagstaff Station,Wil277_T
2013,11,1,15,24058,State Library,QV_T
2013,11,2,4,34154,Town Hall (West),Swa123_T
2013,11,2,3,32570,Melbourne Central,Swa295_T
2013,11,2,22,29269,Flinders St-Elizabeth St (East),Eli274_T
2013,11,2,1,26059,Bourke Street Mall (North),Bou292_T
2013,11,2,5,25889,Princes Bridge,PriNW_T
2013,11,2,2,25320,Bourke Street Mall (South),Bou283_T
2013,11,2,28,21246,The Arts Centre,VAC_T
2013,11,2,15,19511,State Library,QV_T
2013,11,2,6,17120,Flinders Street Station Underpass,FliS_T
2013,11,2,31,14182,Lygon St (West),Lyg161_T
2013,11,3,4,26822,Town Hall (West),Swa123_T
2013,11,3,3,24812,Melbourne Central,Swa295_T
2013,11,3,22,23898,Flinders St-Elizabeth St (East),Eli274_T
2013,11,3,2,21232,Bourke Street Mall (South),Bou283_T
2013,11,3,1,20966,Bourke Street Mall (North),Bou292_T
2013,11,3,5,18444,Princes Bridge,PriNW_T
2013,11,3,28,17608,The Arts Centre,VAC_T
2013,11,3,15,16133,State Library,QV_T
2013,11,3,6,14384,Flinders Street Station Underpass,FliS_T
2013,11,3,26,12831,QV Market-Elizabeth St (West),Eli483_T
2013,11,4,4,44408,Town Hall (West),Swa123_T
2013,11,4,22,38070,Flinders St-Elizabeth St (East),Eli274_T
2013,11,4,2,38037,Bourke Street Mall (South),Bou283_T
2013,11,4,1,33958,Bourke Street Mall (North),Bou292_T
2013,11,4,3,33268,Melbourne Central,Swa295_T
2013,11,4,5,27428,Princes Bridge,PriNW_T
2013,11,4,28,23915,The Arts Centre,VAC_T
2013,11,4,15,23559,State Library,QV_T
2013,11,4,24,23459,Spencer St-Collins St (North),Col620_T
